"","Id","Last"
"41931",83861,6
"41932",83862,1.28739420597869e+21
"41933",83865,2
"41935",83869,74351051776
"41936",83870,2
"41937",83874,3036
"41938",83875,1
"41940",83878,3
"41941",83880,1025874
"41942",83883,256561111
"41943",83887,1181
"41944",83889,11
"41945",83890,1
"41946",83891,1
"41948",83897,7.50440765940029e+22
"41950",83900,3
"41951",83901,3524964899
"41953",83908,-1.17026630500242e+23
"41954",83909,109
"41955",83910,12
"41956",83913,4.51329707430681e+25
"41957",83914,1
"41958",83915,1
"41959",83916,1
"41960",83921,2
"41961",83922,15
"41963",83925,12532444401442
"41965",83929,419118
"41966",83931,40
"41967",83932,12
"41968",83934,1
"41969",83935,3
"41971",83942,3
"41972",83945,21
"41973",83950,1
"41974",83953,1
"41975",83955,11825414027441
"41976",83957,5.52444269401284e+20
"41977",83958,1.03147955242706e+21
"41978",83960,1
"41979",83963,1
"41982",83967,149156265030
"41983",83968,2
"41984",83972,1
"41986",83974,270345669985440
"41987",83975,5.17999782636403e+21
"41989",83981,1
"41990",83983,98409284999
"41991",83988,167
"41992",83991,1
"41993",83993,4
"41994",83994,9.22365373100672e+26
"41996",83997,26314573
"41998",84000,17
"42000",84003,525
"42001",84005,151
"42002",84008,1
"42003",84009,1.02719320737847e+24
"42004",84010,5880410307808966
"42005",84012,-3.95988764195346e+24
"42006",84014,47
"42007",84016,1
"42008",84017,1
"42009",84020,445
"42010",84022,4037197
"42011",84023,1
"42012",84028,4007
"42013",84029,8
"42014",84030,1
"42016",84035,713
"42017",84036,1.15960794298721e+22
"42018",84037,1
"42021",84045,1
"42022",84046,93
"42023",84048,4
"42024",84051,5
"42025",84052,5.21273834828827e+33
"42026",84054,6.285195213566e+42
"42028",84056,5
"42029",84057,1
"42031",84062,1
"42032",84063,9.09087441416265e+36
"42033",84066,5
"42034",84067,26445
"42035",84069,22003809
"42036",84070,1
"42037",84071,43
"42038",84072,5
"42039",84073,2.78523686474441e+30
"42040",84074,2
"42041",84077,1
"42042",84078,695192473
"42043",84079,4.63748607240964e+24
"42044",84080,1
"42046",84083,11353858997205084160
"42047",84085,216
"42048",84086,14
"42051",84090,1
"42052",84091,9
"42054",84095,-167833789
"42056",84098,661
"42057",84099,1
"42060",84106,6
"42063",84111,7.96104049107764e+32
"42064",84115,609
"42065",84116,5.17721529249084e+22
"42066",84117,6820908876447088640
"42067",84125,199
"42068",84126,30
"42069",84127,7
"42070",84130,2
"42071",84132,180
"42073",84138,5
"42074",84140,31
"42076",84142,23
"42078",84146,271
"42083",84158,67550407194332560
"42084",84161,-4.75470886955765e+28
"42085",84162,1
"42086",84164,198206
"42087",84165,3.17789150619061e+28
"42091",84171,1
"42093",84176,512228678
"42096",84180,1389
"42097",84181,-3719990657962136576
"42098",84184,4.71542608151239e+21
"42099",84185,2
"42100",84186,1
"42101",84190,2994740
"42103",84197,57915
"42105",84199,2
"42106",84202,1
"42107",84203,2.36562996935782e+20
"42108",84204,1
"42110",84209,1
"42112",84216,1
"42114",84219,102263019709094
"42115",84223,5812670503
"42116",84225,1
"42118",84228,43
"42120",84230,1
"42121",84231,183732499361910720
"42122",84233,21
"42123",84235,2
"42124",84236,1
"42126",84242,5
"42128",84246,1
"42129",84247,96
"42130",84249,6.97069023677124e+22
"42131",84250,1
"42132",84251,2
"42134",84257,3
"42135",84259,193
"42136",84261,5.02746945342079e+33
"42137",84262,1
"42138",84266,1.91058010480391e+23
"42139",84267,8
"42140",84268,1089
"42143",84276,2.89672261936813e+33
"42145",84280,1.33627975474487e+27
"42147",84282,75
"42149",84285,1181
"42151",84287,-7
"42152",84288,100
"42154",84294,2
"42155",84295,54
"42156",84296,5
"42157",84297,5
"42158",84298,145
"42159",84299,1
"42160",84301,172892123818421600
"42162",84308,6
"42164",84312,3
"42166",84319,-1
"42167",84320,375
"42169",84322,1
"42170",84326,-57
"42171",84330,21
"42172",84332,3
"42173",84333,12
"42174",84335,17
"42175",84337,6
"42177",84341,1
"42180",84347,180
"42181",84349,105
"42182",84353,22188235867
"42184",84355,1
"42186",84359,2
"42187",84361,253
"42189",84365,1
"42190",84368,-527476750
"42192",84370,17313238800
"42193",84371,1
"42194",84372,120
"42195",84373,6
"42197",84376,3
"42198",84377,1
"42199",84378,2
"42200",84380,177169920997
"42202",84382,1
"42203",84383,139
"42205",84387,9
"42206",84388,1
"42207",84391,5040
"42208",84392,3526
"42209",84394,22
"42210",84396,3
"42211",84398,4
"42212",84399,-5.71963497990135e+28
"42214",84403,1
"42215",84404,7
"42216",84406,-4
"42217",84407,5.84600654932361e+48
"42219",84409,1
"42220",84412,456
"42221",84415,3.95998823277276e+29
"42222",84416,99
"42223",84419,3.74717342196364e+23
"42226",84427,2.32009488617513e+31
"42228",84435,11
"42229",84436,1
"42232",84448,1
"42233",84449,1.65696800666162e+21
"42234",84450,1
"42235",84451,6
"42236",84453,364
"42239",84458,1
"42240",84459,-192845876369989632
"42242",84463,1
"42243",84464,1365
"42244",84466,3.33942748261061e+23
"42245",84467,1.35091931229977e+42
"42247",84470,25
"42249",84473,9306
"42250",84474,1
"42251",84477,1
"42252",84480,5903
"42253",84482,182
"42254",84485,2667
"42255",84489,1
"42257",84494,1
"42258",84500,1
"42260",84503,1
"42261",84506,4
"42263",84508,3
"42264",84510,2
"42266",84514,7
"42271",84520,14
"42272",84521,17
"42274",84524,4.06005268741865e+35
"42275",84525,1
"42276",84529,2
"42277",84530,3
"42278",84532,1
"42280",84538,157
"42283",84543,95
"42284",84546,3.95723936294062e+20
"42285",84551,1
"42286",84552,2.11122122231127e+25
"42290",84563,113
"42291",84572,2.71746840456152e+24
"42292",84574,1.51315218947746e+28
"42294",84578,1
"42297",84586,1
"42298",84588,1
"42300",84591,59
"42301",84592,5.3147084300678e+27
"42302",84593,146
"42303",84597,2
"42304",84599,36
"42305",84601,1
"42309",84606,57579
"42310",84607,1
"42312",84611,5.3379020815346e+23
"42313",84612,1
"42315",84617,4
"42316",84620,815653593264
"42317",84621,4
"42318",84623,1
"42322",84634,1
"42323",84635,4
"42324",84638,1
"42325",84641,72
"42327",84643,25
"42329",84645,1
"42330",84646,16365
"42331",84647,2
"42332",84651,1.99826143109967e+21
"42333",84653,5.56253383857611e+30
"42334",84656,505
"42335",84657,252
"42336",84658,5.47636992374929e+43
"42337",84659,-10490674
"42339",84662,1
"42343",84676,1
"42345",84683,7.15828636028227e+25
"42346",84685,41
"42347",84686,24306989093168
"42348",84688,3.52646023004042e+46
"42349",84690,1423071
"42350",84691,4
"42351",84694,5705343
"42353",84697,1
"42354",84698,1
"42355",84699,538
"42356",84704,94
"42359",84707,2.72860064413261e+21
"42360",84708,162
"42361",84709,149
"42363",84712,2
"42364",84714,1.23423133884359e+33
"42365",84715,48
"42366",84716,37400697734400
"42367",84718,5
"42368",84721,1
"42369",84726,9
"42370",84727,1
"42372",84729,1
"42375",84733,3.55271367888027e+33
"42376",84736,1
"42379",84741,6
"42380",84742,37788
"42382",84748,5
"42383",84749,1000
"42385",84754,5
"42386",84756,2
"42387",84757,5
"42388",84758,707
"42389",84759,81
"42392",84764,3666294
"42393",84765,13741728
"42394",84766,15683
"42397",84778,2.60731466697455e+24
"42398",84779,1.32862535929383e+40
"42399",84780,1.29638330813128e+28
"42400",84784,8e+39
"42401",84785,211
"42402",84787,33
"42403",84789,55
"42404",84791,1
"42405",84793,1418
"42406",84795,1
"42407",84797,16696
"42408",84799,1
"42409",84803,8
"42410",84804,1
"42411",84806,1
"42412",84807,-325
"42413",84809,1
"42414",84811,1
"42415",84812,61
"42417",84815,2
"42419",84818,4
"42421",84823,1
"42423",84825,2
"42426",84831,33453425
"42428",84833,158
"42429",84834,1
"42431",84842,103
"42432",84843,5
"42433",84844,7
"42434",84847,1
"42435",84851,5
"42436",84852,1743257458
"42438",84859,302219695
"42439",84863,13
"42440",84864,1
"42442",84866,5
"42443",84877,385
"42445",84886,1.2080669925896e+24
"42448",84893,1.3832014294423e+22
"42449",84894,110771178
"42450",84895,323
"42451",84896,1
"42452",84903,1
"42453",84905,1
"42454",84906,2
"42455",84908,2
"42456",84909,1
"42457",84911,1
"42459",84913,1
"42460",84915,9.52279138467742e+22
"42461",84917,7
"42462",84918,420719864930
"42463",84919,7
"42465",84927,6
"42466",84928,2
"42467",84930,5
"42468",84932,233
"42469",84933,52
"42470",84934,1
"42472",84943,668
"42475",84946,4
"42476",84948,302
"42477",84949,3
"42478",84952,285949876223891072
"42479",84953,2
"42481",84955,1
"42482",84958,11
"42483",84960,4.46387850934531e+28
"42484",84962,1322952760
"42485",84965,1
"42486",84966,1
"42487",84968,82
"42489",84971,21615578369
"42491",84973,4.55888444844584e+26
"42492",84977,72602
"42493",84980,125
"42494",84982,4
"42496",84986,1
"42497",84987,1
"42501",84994,2
"42502",84997,12
"42503",84999,2
"42504",85000,5
"42508",85011,1
"42510",85018,54
"42511",85021,5.44188064850483e+49
"42512",85025,1
"42513",85027,1
"42515",85029,147656
"42517",85032,2
"42519",85034,314
"42521",85039,7
"42522",85040,459
"42523",85041,7
"42524",85042,17
"42525",85043,98999
"42526",85047,-4.00536558562003e+27
"42528",85050,5
"42529",85051,5717291302
"42531",85055,1.04445771545462e+23
"42533",85057,69
"42536",85066,17380561
"42537",85068,236507
"42538",85071,4
"42539",85072,1.03853898919372e+24
"42540",85077,42
"42541",85079,120
"42543",85081,14
"42544",85082,7893921507764231168
"42545",85083,17
"42546",85085,1
"42547",85088,585
"42548",85089,-2.26794574605562e+23
"42549",85090,449
"42550",85092,50951
"42551",85093,1807
"42553",85097,1086
"42554",85100,2
"42555",85101,2
"42557",85105,1
"42559",85108,13870207250
"42560",85109,8032277615890025472
"42562",85114,1383655344552184320
"42563",85115,4
"42565",85119,1
"42569",85126,4
"42570",85127,1
"42571",85131,1
"42572",85132,112
"42573",85133,5
"42574",85134,5
"42577",85143,1
"42579",85146,1
"42580",85147,3
"42582",85149,1
"42584",85157,2312
"42587",85161,7775166040057344
"42590",85167,111
"42591",85168,6
"42593",85171,1
"42594",85172,13403
"42596",85174,256
"42598",85177,1
"42599",85179,5
"42601",85181,1
"42602",85185,927
"42603",85187,1
"42604",85188,1
"42606",85191,4767
"42607",85192,5
"42609",85196,5
"42610",85199,242376304739292
"42612",85202,6
"42613",85203,8.38705952976303e+20
"42617",85210,-1
"42620",85215,208
"42621",85217,9
"42623",85225,84864
"42624",85226,3
"42625",85227,6864
"42626",85228,2
"42627",85229,1.85901771811877e+31
"42631",85243,4
"42632",85246,2.27747392766431e+26
"42633",85247,1596543798329311232
"42636",85252,2.08854733002766e+21
"42639",85264,3
"42640",85265,240527043
"42641",85268,7865
"42644",85273,48919
"42645",85274,1
"42646",85275,211
"42648",85280,1
"42649",85281,1
"42650",85282,160791656203134
"42651",85285,-12
"42652",85291,1
"42653",85292,-87632625399790338058
"42657",85299,942559
"42658",85300,2
"42659",85301,6
"42660",85302,4
"42665",85308,8.29029211052186e+25
"42666",85310,1
"42667",85311,7
"42669",85313,269986128301767
"42671",85317,-232819
"42673",85319,1
"42674",85323,1
"42675",85324,1
"42677",85327,1
"42679",85331,2
"42681",85335,1238
"42682",85336,3505
"42683",85338,1
"42684",85339,913517247483640960
"42685",85340,11
"42688",85354,1
"42689",85355,4
"42691",85357,3139618
"42693",85363,1
"42694",85366,2
"42697",85369,1
"42698",85374,1.74047342897498e+47
"42700",85378,1
"42701",85379,1112825
"42702",85381,3031205165103456
"42703",85382,1
"42704",85387,2
"42705",85388,5
"42708",85397,412403922313043072
"42709",85398,6.97493744331199e+26
"42710",85401,155
"42711",85402,393
"42712",85403,1
"42714",85405,2389
"42715",85406,30
"42716",85408,13
"42717",85410,6
"42718",85411,273
"42719",85415,2
"42720",85416,130
"42723",85421,138197
"42725",85423,5.07669184149034e+23
"42728",85429,3
"42730",85431,931
"42732",85435,1
"42733",85436,10
"42734",85437,407
"42735",85439,3346697048
"42736",85443,1
"42739",85448,1
"42741",85450,36474124145
"42742",85453,1
"42744",85456,24030429787076755456
"42745",85458,1
"42746",85461,461266481
"42748",85463,3.34797665062614e+25
"42749",85464,111
"42751",85467,27
"42752",85468,36
"42754",85470,-1.4081013883652e+34
"42755",85472,36769
"42758",85477,76
"42759",85479,1.40338358997485e+21
"42760",85481,4.190733603734e+22
"42761",85483,3169675
"42762",85484,1
"42763",85485,7
"42764",85488,1
"42765",85489,23
"42766",85492,1
"42767",85497,211
"42768",85499,1
"42770",85501,10
"42771",85502,1
"42772",85503,8018
"42774",85508,9073536285
"42777",85514,1
"42778",85515,5
"42779",85516,-1828583493727
"42780",85520,5
"42781",85525,3.66751858016459e+26
"42782",85526,132
"42783",85528,11
"42785",85531,2
"42787",85534,1
"42788",85539,1
"42790",85542,2.66576512966037e+27
"42791",85543,277257221167721664
"42792",85546,15
"42793",85547,21
"42794",85549,48
"42795",85550,1
"42796",85557,54163
"42798",85564,1
"42800",85566,49872
"42801",85568,1
"42803",85571,240
"42804",85572,190557446
"42806",85576,6
"42811",85586,73
"42812",85588,452
"42813",85589,6.56010826357229e+20
"42814",85590,1
"42818",85601,173208
"42819",85603,1.49310191726504e+23
"42822",85606,1
"42823",85607,19
"42824",85608,274876858369
"42825",85609,1365
"42826",85610,3932501760760400
"42827",85612,3
"42828",85613,151
"42829",85617,2
"42833",85622,12
"42834",85629,7.48322637405797e+21
"42838",85637,2
"42840",85639,1
"42841",85640,2.34431745534049e+32
"42842",85643,7
"42844",85646,5702401
"42845",85648,1
"42847",85653,1.36101521283645e+27
"42848",85654,12
"42849",85657,3
"42850",85658,5455
"42851",85659,8.82208388673818e+24
"42853",85662,101
"42854",85663,1
"42856",85671,945
"42858",85674,1
"42859",85675,65
"42860",85677,37182145
"42862",85682,-39
"42863",85684,2.53011468798467e+21
"42865",85687,2
"42866",85688,481
"42867",85693,1
"42869",85697,2.60962946112771e+23
"42870",85698,1
"42871",85699,340
"42872",85700,218
"42874",85702,2
"42876",85708,3
"42877",85709,1
"42878",85712,9
"42879",85715,7
"42881",85717,1
"42882",85718,158
"42884",85721,2476228293454247936
"42885",85723,1
"42886",85725,1
"42888",85729,6.66848302425369e+23
"42889",85730,-5.57968850600221e+26
"42890",85734,-57157
"42891",85735,5
"42893",85741,1
"42895",85745,1
"42896",85746,1
"42897",85748,1.33863102876902e+22
"42898",85749,-7.27417104571225e+25
"42900",85754,97
"42901",85756,1
"42902",85759,4883
"42903",85761,1
"42904",85762,48
"42905",85763,7.62020881523854e+26
"42906",85764,3.40282366920938e+38
"42909",85771,11
"42910",85772,11
"42911",85775,1122
"42913",85777,2047
"42915",85782,1
"42916",85784,17
"42917",85786,135
"42919",85793,413
"42923",85801,12659085604521
"42925",85804,26
"42926",85808,1.37291171639459e+30
"42927",85809,2
"42929",85813,19
"42930",85814,2.59131316004811e+28
"42931",85815,1
"42932",85817,5.21479648314904e+22
"42933",85821,734
"42935",85828,222334149363670
"42936",85829,224
"42939",85834,-44110413582
"42940",85835,-1
"42942",85845,1
"42943",85846,25
"42944",85850,9
"42945",85851,22355556688
"42946",85852,69
"42947",85854,12
"42950",85860,4
"42951",85862,1
"42952",85863,8
"42953",85864,29
"42956",85868,240
"42957",85870,1
"42958",85872,1
"42959",85873,6938263029433973760
"42960",85883,4
"42961",85885,5
"42962",85895,50
"42963",85897,4.81246580549338e+27
"42964",85899,2
"42965",85902,1
"42966",85904,14
"42967",85905,2.42183833321779e+32
"42968",85907,24380317485963317248
"42969",85908,328556
"42970",85909,1
"42971",85910,4
"42973",85912,267904
"42977",85924,1
"42979",85935,2
"42982",85938,-5.66368982387859e+26
"42984",85943,1
"42985",85944,17
"42986",85946,3.36052851289665e+25
"42988",85949,2
"42989",85950,326
"42990",85952,309481
"42991",85953,3
"42993",85955,83
"42996",85964,1
"42999",85969,1
"43002",85980,-1
"43003",85981,266
"43004",85984,1
"43005",85986,1
"43008",85993,4
"43009",85994,213
"43010",85995,436
"43012",85999,1
"43013",86005,1
"43016",86012,1
"43017",86014,130
"43018",86015,1
"43019",86016,3
"43022",86022,23096262862286487552
"43023",86023,1
"43024",86026,35
"43025",86029,1
"43027",86033,81557176147642155018
"43028",86034,155
"43030",86036,4
"43031",86039,565114
"43032",86041,1
"43034",86045,1.24933165366655e+28
"43035",86046,1
"43036",86047,7
"43037",86048,47
"43039",86050,1
"43041",86052,1
"43042",86058,1
"43044",86060,6
"43045",86063,2046790417714923776
"43047",86066,73
"43048",86067,1
"43049",86068,1
"43050",86069,581
"43051",86070,89594555144
"43052",86072,223
"43053",86073,1
"43054",86075,994507793772719
"43055",86079,145
"43056",86080,1637617068
"43057",86085,5.50831727320975e+28
"43058",86086,3.73098088443917e+20
"43060",86089,563
"43061",86090,4
"43062",86091,1
"43063",86092,19
"43066",86097,28969792974769152
"43068",86104,12
"43070",86108,7.06890015246831e+26
"43071",86109,1.68787390185178e+20
"43072",86110,918
"43073",86111,4.4713492215236e+26
"43074",86112,1
"43075",86115,3.71529620833007e+22
"43078",86118,1.22213311121123e+23
"43080",86122,3
"43081",86124,1
"43082",86126,1
"43083",86127,137792983904866704
"43084",86129,91
"43085",86132,1.71226508384471e+20
"43086",86134,2161
"43087",86136,10
"43088",86137,3
"43090",86140,137
"43091",86141,1
"43092",86142,-33297670583
"43093",86144,1.00775698229181e+28
"43095",86147,254930103884
"43096",86148,1
"43097",86151,24466
"43098",86152,1
"43099",86158,-1.12899530111702e+22
"43100",86163,4
"43101",86164,1
"43102",86165,193
"43103",86167,145
"43105",86173,1.71574364442034e+22
"43106",86176,144049802170012192
"43107",86177,23
"43108",86178,1.15070610484318e+22
"43109",86179,24
"43110",86180,12
"43112",86184,1
"43113",86185,19940
"43114",86187,222300
"43116",86191,2
"43117",86192,1
"43118",86193,395119363
"43119",86196,181
"43120",86197,2
"43121",86203,361
"43122",86208,7.87710385472783e+45
"43123",86210,907904
"43127",86216,5
"43128",86217,25354
"43129",86219,5
"43130",86221,30
"43132",86223,1625
"43133",86224,947
"43134",86227,30
"43135",86228,37
"43136",86231,8.0312639193684e+21
"43137",86235,2
"43139",86240,500
"43141",86242,1.88160581337766e+23
"43142",86243,1
"43143",86248,2
"43144",86251,1
"43146",86255,1
"43149",86261,1
"43150",86263,-11501251984274548
"43151",86268,1
"43152",86270,-1002745
"43153",86272,1
"43155",86276,2
"43156",86278,81
"43158",86281,1
"43159",86283,1
"43160",86285,5
"43161",86290,1
"43162",86292,1051
"43163",86294,123
"43164",86299,1
"43165",86301,554383926626945280
"43167",86306,2.93457958398261e+27
"43168",86307,53737577757753
"43169",86309,702
"43170",86311,117088913464607
"43171",86313,3
"43173",86318,1104
"43177",86332,2034105613
"43178",86334,1
"43180",86338,291
"43181",86339,2
"43182",86341,1641293405700
"43183",86342,62891
"43185",86344,345
"43187",86347,2.04407797103974e+46
"43188",86348,-2.00441029480682e+23
"43189",86349,7
"43190",86351,2519198915
"43191",86352,1
"43192",86353,2
"43193",86354,294
"43194",86356,2349
"43195",86357,1158
"43196",86360,3
"43197",86361,5
"43199",86367,-2.01431805249582e+43
"43200",86370,295540
"43201",86373,123560104158582192
"43202",86374,1
"43204",86377,1804
"43205",86378,70115840497225859072
"43206",86385,-156
"43210",86393,6
"43213",86402,664579
"43216",86407,4.33607435127421e+22
"43217",86411,6783436674
"43219",86413,4
"43220",86414,1
"43221",86416,-2
"43223",86418,271783131
"43224",86419,17
"43226",86422,1
"43227",86423,1
"43228",86424,4975049
"43229",86426,33882956
"43230",86427,98
"43232",86430,3
"43233",86431,641
"43234",86434,14
"43236",86439,25
"43237",86441,-7
"43238",86442,382
"43243",86449,62
"43245",86454,2
"43246",86458,1
"43249",86463,33464
"43251",86469,1
"43252",86471,3
"43253",86474,28
"43258",86486,15126308
"43260",86488,2
"43261",86490,61
"43263",86494,74
"43265",86500,1
"43266",86501,16847
"43267",86502,103
"43268",86503,2
"43269",86504,794
"43270",86509,1
"43271",86510,120
"43272",86512,1
"43273",86514,5
"43274",86515,-3029461
"43276",86518,31
"43277",86520,1499091595088836096
"43278",86521,5
"43279",86522,4
"43280",86523,4
"43283",86527,1
"43284",86529,328
"43285",86530,1.66617884050108e+21
"43286",86531,23
"43288",86536,2
"43290",86541,1.58481098382443e+28
"43292",86543,-11976
"43295",86548,76602
"43296",86550,62144914085485
"43297",86554,-8
"43298",86557,304
"43299",86561,1
"43300",86564,4
"43301",86566,9
"43302",86567,1
"43303",86568,23
"43304",86571,1.78394712594906e+35
"43306",86573,63
"43307",86576,3
"43308",86577,8
"43309",86582,15
"43310",86583,117704562
"43311",86586,1
"43312",86587,1.80341649043906e+25
"43313",86588,4
"43314",86589,1
"43315",86591,-510648
"43316",86593,-26040787682577305600
"43317",86595,3
"43320",86601,2187
"43322",86611,7
"43324",86613,7
"43325",86614,9
"43326",86616,143
"43328",86620,1
"43329",86625,3
"43330",86626,2
"43332",86632,2
"43333",86633,103
"43334",86634,16
"43335",86636,1
"43336",86637,270069927
"43337",86638,35715541837562380288
"43339",86643,10
"43340",86646,1.00506359176273e+31
"43341",86648,2
"43342",86649,2
"43344",86651,48034753965647282176
"43345",86653,967336202
"43346",86654,1
"43347",86655,6
"43348",86657,110
"43350",86663,15
"43351",86664,-3243096024
"43352",86665,3
"43355",86672,1.05518204708872e+54
"43356",86675,-2.26681167673318e+22
"43358",86677,2
"43359",86679,1
"43360",86683,3
"43361",86684,237
"43362",86685,1.47647522703638e+72
"43363",86689,8
"43364",86692,24
"43365",86693,5.15814593525438e+24
"43366",86696,12
"43367",86698,1
"43368",86701,-3.10788056175081e+20
"43369",86702,9
"43370",86703,13
"43372",86706,3
"43373",86709,1
"43377",86723,-16241007405
"43378",86725,113717742
"43379",86727,3392916699890170
"43380",86729,1
"43381",86732,-235616690194993
"43382",86733,1
"43383",86737,75084686279296880
"43385",86739,5106241476933148672
"43387",86743,1175140
"43388",86744,29
"43391",86747,3004
"43392",86748,4
"43393",86749,1
"43394",86754,303
"43395",86759,5
"43396",86760,1009
"43400",86765,1
"43402",86769,1
"43403",86770,3.92136712519658e+48
"43404",86772,1
"43405",86775,1
"43406",86777,5
"43407",86778,-2
"43408",86779,1
"43409",86780,64876361
"43411",86785,3.55971694496303e+25
"43412",86786,1.97752709002427e+21
"43413",86788,1
"43414",86791,101
"43415",86793,1
"43416",86794,1
"43418",86797,3
"43419",86798,8
"43420",86799,1
"43421",86801,984404
"43422",86802,8
"43423",86803,632128241
"43424",86804,17075823227707
"43425",86810,251
"43426",86813,3.46762205330128e+23
"43428",86815,941598556
"43429",86816,74951
"43430",86823,6
"43432",86829,6
"43433",86831,2.11007771410241e+21
"43434",86833,5.19229685853483e+33
"43436",86835,7943313377
"43437",86836,1
"43438",86837,1
"43439",86839,4
"43440",86840,1
"43442",86844,5430296531364427
"43443",86846,334
"43444",86847,19
"43445",86848,6203
"43446",86851,1
"43447",86853,2
"43448",86856,1
"43450",86858,21411605018
"43451",86859,91123
"43452",86862,286717796
"43453",86863,41460203110630162432
"43454",86866,2
"43456",86872,15
"43457",86873,20
"43458",86875,1
"43462",86886,1440
"43463",86887,1
"43464",86888,148140760913064
"43465",86889,312
"43466",86892,8
"43467",86894,134
"43468",86895,4.44928612788365e+27
"43469",86897,11
"43470",86902,278134
"43471",86903,221
"43472",86907,1
"43473",86910,6.97549168293835e+21
"43475",86915,1
"43476",86917,1
"43479",86921,2
"43480",86922,1
"43481",86923,166
"43482",86925,8
"43483",86926,1
"43484",86928,753815160
"43487",86934,6
"43488",86937,1
"43489",86938,5
"43490",86939,13523
"43491",86941,15
"43493",86953,119555442
"43495",86956,1
"43496",86958,2
"43497",86959,2
"43498",86963,144
"43499",86965,409
"43500",86968,1
"43502",86970,50
"43503",86972,172
"43505",86976,2.17984371116186e+27
"43507",86980,300
"43508",86983,1
"43509",86985,1.4615016373309e+48
"43511",86989,9.13883041448955e+22
"43512",86990,3
"43514",86993,16
"43516",86996,3003
"43518",86998,1012
"43519",86999,1
"43521",87001,1
"43522",87002,11
"43524",87010,5672
"43526",87012,4
"43529",87021,3
"43531",87023,10966478856513404928
"43534",87028,30357425
"43535",87032,1
"43538",87040,1
"43539",87042,434261782615
"43540",87044,-1
"43541",87045,1
"43542",87046,136
"43543",87048,8
"43546",87053,1
"43547",87054,3
"43548",87056,1
"43549",87057,1
"43550",87058,29685833975270
"43551",87061,741
"43552",87062,-1
"43554",87065,-48553274306747088896
"43555",87066,9.03334042632635e+23
"43556",87067,2
"43557",87070,1
"43559",87073,5
"43560",87075,2.30439507554803e+47
"43561",87078,103274
"43562",87079,4
"43563",87081,1
"43564",87082,1
"43568",87089,1
"43570",87091,148531
"43571",87096,11
"43573",87100,1
"43574",87102,2.93603191312986e+44
"43575",87107,4.06846793249539e+20
"43577",87111,1
"43578",87112,1
"43580",87114,248
"43581",87115,4
"43582",87119,7
"43583",87120,2
"43585",87127,184
"43586",87129,2
"43587",87131,1
"43589",87135,1
"43590",87136,4
"43591",87138,1
"43593",87142,2
"43594",87144,7
"43596",87147,73
"43598",87152,11098045558865
"43599",87153,1
"43600",87154,2.92438292034919e+22
"43601",87155,-1.69427160704018e+25
"43602",87157,12
"43603",87158,3.4852259030901e+22
"43604",87159,216
"43605",87165,280
"43606",87166,293
"43607",87167,7
"43608",87170,2112
"43609",87173,2
"43612",87177,6.40799964847988e+21
"43614",87180,490
"43616",87184,3360
"43617",87185,21004343458
"43620",87190,290217
"43621",87192,5
"43623",87194,1
"43626",87198,5
"43627",87199,3
"43628",87201,3
"43629",87202,76
"43631",87204,1
"43633",87209,180469424
"43634",87211,8
"43635",87213,10
"43636",87214,3
"43637",87215,2
"43639",87223,3
"43641",87226,13
"43642",87230,5.55723240354285e+31
"43643",87231,3
"43645",87247,1
"43646",87249,4.89461495862595e+24
"43648",87252,1
"43649",87253,1.00011122223333e+36
"43650",87254,99
"43651",87255,-1
"43652",87261,106
"43653",87262,1184910460297
"43654",87263,1439
"43655",87264,1.15021215705851e+25
"43656",87265,47274560618753
"43657",87266,4
"43658",87268,6
"43659",87274,-317
"43661",87278,17
"43665",87290,5098857965333
"43666",87291,-450375677
"43667",87292,13085373645866
"43668",87297,17
"43669",87299,1
"43672",87304,1
"43673",87306,1
"43675",87309,3
"43676",87310,252
"43677",87311,2
"43678",87317,1558185200
"43680",87321,7
"43681",87322,1004
"43682",87328,7.00573899627361e+28
"43683",87333,420
"43684",87334,65318400
"43686",87340,1
"43687",87341,3
"43690",87350,1
"43691",87351,1
"43695",87362,5058771126919286784
"43696",87364,1829580180393214
"43698",87367,1
"43700",87374,3.68531302119604e+25
"43701",87375,1
"43702",87377,3
"43705",87388,1
"43707",87391,1
"43708",87392,129
"43711",87403,56
"43712",87406,23
"43713",87410,3
"43714",87411,6.54955863763589e+23
"43718",87420,1
"43719",87421,1
"43720",87423,1265081027
"43722",87425,7544
"43724",87434,5005
"43725",87436,137
"43726",87438,1
"43728",87440,8503001699073
"43729",87445,2.98002429750657e+27
"43730",87446,107
"43731",87447,1
"43732",87448,3.65067329160656e+26
"43733",87449,91
"43734",87451,2
"43735",87453,85
"43736",87454,4
"43738",87460,283
"43739",87461,6
"43740",87462,1
"43742",87467,98
"43743",87468,4
"43744",87471,-1.61396953379804e+22
"43745",87472,18
"43746",87473,220739002
"43747",87474,6
"43748",87475,1.88300529129539e+118
"43749",87476,11232
"43750",87477,1
"43751",87481,42056387
"43752",87483,6
"43753",87486,11
"43754",87487,1
"43755",87488,286
"43756",87489,-292542028963148
"43757",87491,27
"43758",87495,7.54878466631979e+29
"43759",87496,4
"43761",87500,5
"43763",87505,324
"43764",87508,61
"43767",87515,3432
"43769",87519,164
"43771",87523,91075329
"43773",87527,105
"43776",87535,1
"43777",87537,3
"43779",87540,3.30891678179536e+39
"43783",87545,1
"43785",87547,3
"43786",87548,1
