"","Id","Last"
"57344",114734,-46
"57348",114740,10
"57351",114744,1309
"57353",114747,2239786
"57358",114761,70
"57360",114764,388
"57361",114768,98701
"57370",114788,61474519
"57377",114795,5
"57386",114810,12048911
"57393",114825,1941258
"57404",114842,109588623046874944
"57410",114857,139583348216
"57446",114936,7837946
"57449",114940,6830695
"57483",115008,34910198169760
"57496",115036,12
"57503",115049,809659624435620
"57547",115151,900567812169415296
"57549",115153,3655144370
"57558",115170,1.93152299426992e+22
"57582",115227,97214130194552336
"57587",115240,19072592456386
"57589",115245,32892759309540
"57590",115248,252872656668
"57606",115283,408489
"57631",115336,528178
"57638",115345,28
"57651",115379,169974912
"57655",115387,1367
"57657",115391,309
"57660",115397,18014398710808576
"57687",115448,89391104
"57689",115450,4.69374016882388e+23
"57690",115452,1.6e+17
"57696",115467,7625599079310
"57705",115488,105506194473793
"57708",115492,1238534
"57716",115506,252
"57718",115508,416
"57719",115510,4
"57731",115542,4034
"57734",115546,40357179234
"57743",115568,1
"57753",115595,34
"57812",115714,4494354
"57816",115724,15980133715657680896
"57820",115731,124
"57828",115743,15
"57839",115768,3043287
"57840",115770,8.92674698027398e+21
"57854",115804,25501384704
"57867",115822,2.7822807178893e+20
"57873",115831,6004
"57875",115833,56
"57895",115867,100776960000
"57901",115878,27894275208
"57918",115914,6
"57925",115928,19290113571
"57937",115947,7378419581
"57948",115962,2164054496
"57965",116001,144590
"57973",116015,12078909
"57975",116019,22275
"57976",116025,93
"57982",116036,1547967
"58004",116082,18014398507592414
"58006",116089,102757335186
"58010",116094,48
"58024",116133,28402
"58028",116140,3216934945
"58035",116152,79
"58048",116175,177617
"58058",116197,497060
"58066",116205,26071224093240496
"58074",116218,44137269
"58076",116224,1.2320015337008e+25
"58077",116225,1538357452316
"58085",116244,551396758362865920
"58102",116274,1
"58107",116280,1156
"58114",116292,264400
"58135",116330,1335841
"58141",116341,1.34354235803896e+22
"58142",116343,10707
"58148",116358,193193091
"58154",116370,724555
"58168",116399,2355790958452
"58171",116409,151723049282330112
"58193",116444,1748608103548405
"58197",116452,1.48272039e+22
"58198",116453,74
"58207",116470,323085
"58213",116485,415
"58217",116493,132
"58218",116499,109
"58240",116553,82793883946939648
"58259",116592,12
"58263",116598,1
"58267",116604,622
"58311",116690,109
"58319",116705,209591807177
"58320",116708,4
"58349",116775,1.93152299426992e+22
"58351",116778,36
"58352",116779,811
"58354",116784,311
"58358",116792,6
"58380",116831,1
"58384",116839,1
"58392",116851,235743024876481
"58397",116860,27
"58420",116913,4.69374016882388e+23
"58431",116946,70
"58443",116974,1516341085497881344
"58444",116977,66910152
"58466",117025,2809
"58492",117078,1738331515769404
"58494",117080,15980133715657680896
"58497",117084,71391309
"58504",117102,8
"58529",117159,98
"58530",117162,164
"58553",117207,869194951215
"58572",117245,13711985439
"58579",117255,690141333
"58616",117337,583848
"58617",117341,172
"58630",117357,987654320987654400
"58633",117361,435685615
"58639",117373,7
"58640",117374,1
"58644",117385,1686
"58646",117390,3579138510
"58665",117428,3837072
"58689",117474,1.46139468087937e+21
"58694",117484,6826076021310
"58698",117490,187
"58700",117496,4.69374016882388e+23
"58704",117503,6
"58706",117506,58
"58707",117507,1190278
"58715",117523,58271465472
"58721",117532,2
"58732",117552,27096759
"58744",117581,400950
"58746",117589,1
"58753",117604,219601
"58760",117615,3.19100548313701e+23
"58765",117621,71631910824649560
"58793",117675,53218432835170184
"58797",117683,25775993
"58812",117721,11273
"58830",117750,708
"58837",117761,2
"58838",117769,690051081572450
"58855",117797,4
"58870",117833,27670
"58900",117888,12772821
"58902",117893,-107601905375
"58903",117895,2722599796736
"58918",117927,9
"58929",117948,4
"58938",117976,431919433
"58955",118009,276
"58962",118025,970578896942
"58978",118062,246512345179033024
"58981",118066,38877255
"58989",118085,7006302246093750272
"59000",118102,549822
"59008",118123,2
"59009",118126,2
"59017",118139,1293424
"59019",118143,1008
"59031",118172,-18
"59044",118195,110
"59048",118204,6
"59054",118214,170
"59056",118218,50739
"59062",118236,-11187
"59073",118259,20630491
"59085",118285,5
"59094",118311,41660325742812
"59103",118327,566666666666666688
"59121",118363,1698478960862
"59126",118371,89
"59156",118436,23299
"59174",118483,7.56036214684208e+22
"59183",118497,90
"59205",118535,154004
"59251",118626,844
"59264",118647,6118
"59275",118672,67653687455953728
"59280",118682,716465177275138176
"59291",118697,55
"59293",118700,224
"59323",118753,6.17552771806492e+22
"59333",118772,630
"59338",118783,132
"59349",118806,17074629
"59401",118913,2091
"59425",118960,373648379
"59438",118989,61115401063811
"59446",119005,551396758362865920
"59450",119016,13805017716305
"59457",119031,-98
"59471",119057,841
"59495",119099,71
"59504",119125,47503525349126
"59509",119138,1047904
"59511",119141,2
"59514",119145,2417536
"59529",119171,53
"59537",119184,44611686
"59539",119189,4051
"59570",119251,117
"59572",119255,1362132
"59580",119268,155
"59585",119281,559
"59586",119282,2221
"59594",119302,11
"59602",119318,191549577961635840
"59619",119363,-890531709052762
"59625",119372,1621
"59647",119416,6.17552771806492e+22
"59649",119419,268
"59650",119421,96
"59660",119432,46475225095450
"59674",119461,56
"59688",119483,474246971343775
"59691",119488,9096393
"59697",119498,97810060234605
"59705",119512,2351
"59714",119531,4
"59745",119599,43
"59753",119615,4474210
"59761",119638,-1
"59789",119695,120
"59828",119778,15721464
"59841",119802,53582633
"59855",119836,80
"59856",119839,3826890587534
"59869",119856,81
"59871",119860,8
"59898",119909,716602502197270656
"59905",119919,4
"59909",119924,5662560013488
"59917",119936,202009252500
"59919",119938,5576741
"59930",119959,2080
"59943",119982,1.88894659314786e+22
"59957",120005,855036081
"59977",120049,1115109450
"59991",120072,73
"60008",120097,10181634047
"60011",120102,6
"60029",120136,76279746192
"60063",120236,999999999612579584
"60089",120284,18447869999386460160
"60098",120296,1
"60100",120301,321467351292366
"60107",120314,1246420
"60111",120324,15795816120
"60114",120330,11535
"60121",120347,15563406
"60128",120363,818831131779
"60133",120373,189650656897307104
"60153",120408,1187800705
"60156",120411,20
"60161",120416,5269709828
"60164",120420,16
"60172",120431,1
"60173",120434,1307505
"60193",120475,733
"60195",120478,3243600
"60214",120520,144114363443707904
"60228",120553,326412048
"60246",120590,6733
"60271",120643,1
"60304",120707,516
"60305",120709,127
"60309",120719,-23
"60311",120721,24880612230
"60315",120729,2119413836354871
"60320",120734,6
"60329",120756,28629120
"60333",120762,2924
"60336",120768,1046529
"60346",120799,611822365490334
"60349",120804,5
"60356",120819,172
"60376",120863,448
"60384",120875,9822378297435246
"60405",120921,5
"60414",120936,90067050174814016
"60420",120949,45
"60430",120970,2706844589
"60434",120982,552
"60439",120998,16944388096
"60457",121024,5625006348
"60472",121053,385320
"60482",121070,8.61014224120085e+20
"60492",121095,1506270798
"60495",121103,3420
"60498",121110,7
"60501",121114,1.771e+23
"60503",121116,1140
"60513",121128,134
"60517",121138,80
"60551",121198,17190
"60558",121209,7064824071388595200
"60571",121240,31936
"60573",121243,8583840088782
"60582",121257,10
"60586",121267,20484930829825
"60608",121324,22
"60613",121331,316355
"60616",121338,456617901788403072
"60617",121339,217
"60625",121356,914279
"60629",121362,27881485050659663872
"60630",121363,18392651
"60642",121384,1625
"60671",121443,37
"60678",121455,1145
"60708",121520,2385443281
"60714",121528,19300
"60739",121576,585971402810715
"60745",121590,23094
"60761",121621,125
"60771",121643,1.5e+16
"60774",121647,-222951
"60779",121652,61462896633780
"60782",121655,4
"60787",121665,251
"60806",121704,31908
"60817",121729,694989664138101376
"60819",121731,137
"60828",121748,158
"60831",121758,294495
"60854",121797,83697646784707232
"60857",121802,3042857669940
"60870",121843,4
"60874",121848,7
"60880",121859,-1
"60893",121886,1886323380
"60897",121899,213
"60907",121919,1222
"60923",121951,1207269217792
"60933",121982,109
"60944",121999,1
"60951",122013,-695044
"60965",122039,3
"60972",122050,281543696187392
"60986",122075,5949029580
"60994",122084,125
"60996",122089,34672157
"61011",122112,1
"61018",122124,170984
"61020",122126,278635967
"61029",122145,280348531
"61031",122150,68
"61034",122157,2
"61037",122162,1.34354235803896e+22
"61053",122206,566925
"61057",122214,287535
"61060",122221,5591954381
"61062",122224,7
"61091",122295,2
"61094",122304,16
"61109",122332,4275906
"61116",122343,1
"61130",122375,188
"61168",122458,112925557953
"61169",122459,26657986682
"61173",122469,921652
"61177",122480,1365
"61203",122534,210
"61205",122537,12322384
"61206",122539,88
"61224",122570,3597
"61235",122590,8.92674698027398e+21
"61240",122602,714656161291232256
"61302",122722,4
"61336",122773,761838
"61348",122805,10565
"61366",122845,66
"61409",122935,540942382
"61436",123000,56239784865
"61440",123006,852
"61486",123121,39
"61503",123160,2417
"61514",123178,88
"61516",123181,-16
"61529",123213,2
"61532",123220,1390753
"61537",123228,2310
"61542",123234,29
"61562",123272,10
"61563",123273,219450
"61567",123283,6.17552771806492e+22
"61568",123284,23596563
"61580",123307,192
"61585",123318,1653
"61597",123341,67
"61618",123382,24454
"61632",123414,23830017344703012
"61640",123430,58481067008
"61654",123461,146
"61655",123463,4
"61663",123476,1013134
"61665",123478,157
"61694",123534,58369409024
"61696",123537,118752
"61697",123538,731614075994130176
"61729",123595,86
"61735",123606,164389891941523328
"61748",123627,77073397885
"61753",123634,328
"61765",123656,144114912035163200
"61783",123692,262325736910601
"61788",123698,2091005866
"61804",123737,86
"61808",123743,4400
"61809",123744,1
"61825",123782,15561
"61828",123790,30668750848
"61838",123811,6
"61844",123825,2.62127985893788e+23
"61860",123849,2.3959150017611e+19
"61875",123872,24
"61890",123898,104
"61891",123900,294
"61892",123904,144115462953762816
"61904",123929,224294643719
"61910",123936,6.93015013643046e+23
"61916",123949,2217373921
"61918",123957,-42
"61926",123979,59049
"61930",123990,176037912576
"61939",124002,-1
"61945",124013,48261724457
"61954",124042,245
"61974",124082,18548472602
"61981",124094,241108033241
"61995",124126,455
"62001",124134,963876225024
"62003",124138,747164
"62004",124139,30
"62009",124147,1094835
"62041",124203,363120
"62053",124229,3765
"62062",124246,3048
"62065",124251,16880175
"62067",124254,3e+17
"62077",124277,8590065664
"62080",124280,5.03705582988919e+22
"62084",124289,16
"62085",124290,168
"62108",124336,3993
"62126",124369,129891985607
"62135",124390,180
"62147",124414,-1
"62165",124454,476
"62172",124468,825520494133495168
"62177",124477,322
"62180",124483,72
"62182",124487,2432
"62206",124521,13
"62235",124571,8413845078800
"62242",124583,9507080
"62246",124588,179107709004
"62268",124631,35718594588045
"62278",124655,214269738
"62282",124663,45435389
"62284",124669,7.8381832641618e+23
"62293",124687,1
"62295",124690,235168023403
"62302",124710,24157817
"62311",124725,1509949440
"62312",124727,551396758362865920
"62313",124730,1869082029
"62328",124760,2
"62363",124827,158888888888888896
"62370",124837,1098363570827
"62376",124846,9.68575477600098e+20
"62383",124857,144
"62384",124860,1
"62387",124866,13
"62389",124869,598089
"62394",124878,2.19326169845571e+20
"62400",124888,38
"62405",124903,8524559
"62411",124916,1
"62413",124918,264497039329
"62432",124962,234
"62447",124992,4.78849013295644e+21
"62467",125035,7.56036214684208e+22
"62506",125112,49864927
"62534",125157,153
"62543",125168,1961
"62568",125216,1047552
"62572",125227,3530
"62574",125230,8407883
"62601",125279,28
"62606",125290,499306241307571264
"62628",125330,77
"62663",125394,345
"62696",125455,9
"62698",125459,2286
"62727",125516,1
"62731",125523,153599278134609
"62737",125534,398126270889
"62742",125545,202
"62769",125598,22997069087436
"62778",125615,1030
"62785",125630,331332
"62804",125668,1158
"62812",125684,390
"62824",125709,132
"62825",125711,4106118243
"62854",125760,163997286400
"62856",125765,9.68575477600098e+20
"62865",125786,24327901
"62871",125794,45
"62874",125798,28090
"62914",125881,84346984486082400
"62920",125889,131079601
"62923",125897,23805
"62933",125915,97
"62974",126002,355
"62986",126027,1695
"62992",126035,179
"63005",126063,51523614927176687616
"63010",126079,19217883
"63014",126086,2192853
"63034",126130,178
"63045",126150,501929081
"63046",126152,18
"63062",126187,6570
"63066",126192,11050
"63082",126224,1687
"63098",126256,881300
"63115",126289,109
"63135",126330,910478112673392640
"63137",126333,94868978
"63142",126341,2304
"63153",126354,2378701408
"63164",126383,183
"63177",126410,4653194
"63178",126413,9
"63181",126418,1663
"63182",126421,23422140
"63210",126490,1392
"63216",126501,236
"63234",126561,485590020
"63235",126562,2852
"63238",126569,3
"63246",126584,1117506500
"63247",126585,192
"63249",126592,469567
"63263",126633,243
"63290",126681,1
"63291",126687,1
"63298",126697,9528129
"63309",126724,37
"63310",126726,216358732745
"63314",126735,1062228212084
"63329",126760,15980133715657680896
"63332",126765,1294
"63351",126801,508
"63359",126817,10489
"63391",126887,3314753
"63397",126898,113
"63408",126920,231105
"63413",126927,80
"63418",126936,625
"63426",126951,7
"63444",126987,12729084648631
"63455",127015,1055
"63463",127033,76442062534904
"63466",127042,1694577218886
"63471",127050,27
"63479",127060,1009
"63485",127071,1.34354235803896e+22
"63487",127078,109884542401
"63492",127087,237756097
"63501",127118,86058
"63513",127140,909
"63519",127160,7
"63528",127182,15980133715657680896
"63539",127196,7
"63540",127201,8.92674698027398e+21
"63542",127204,339159810047
"63546",127208,213930221714
"63547",127211,2369690920646861824
"63552",127223,2208
"63565",127242,234163952487
"63566",127246,314
"63569",127252,1380281967900
"63582",127270,3
"63588",127282,4.69374016882388e+23
"63607",127314,2601899
"63613",127322,178571428405456768
"63627",127344,1
"63632",127358,135179877032
"63634",127361,2
"63646",127389,433792784654052
"63676",127447,-261261001
"63691",127472,131
"63695",127481,23725150497409
"63726",127550,69
"63727",127552,109491024206644
"63756",127632,35338512
"63765",127650,28643620
"63769",127658,9.68575477600098e+20
"63772",127665,20608792
"63794",127706,-35
"63805",127737,13298164198917492
"63824",127778,248842639740
"63825",127780,7
"63843",127815,216080435216154624
"63844",127818,275277778940
"63870",127875,6e+17
"63880",127890,-1
"63881",127896,116
"63884",127904,714633775022856448
"63888",127908,4
"63913",127956,2
"63959",128050,3221225475
"63977",128077,25251
"64001",128126,11398895185242822
"64010",128142,299285288499
"64023",128161,111
"64028",128169,3.88543302972306e+22
"64042",128194,228669389707
"64045",128198,759695287349
"64055",128215,162
"64056",128216,1
"64068",128237,197851104765548640
"64074",128247,945
"64126",128337,2144008126728
"64128",128345,-1288224
"64137",128357,77
"64146",128372,36451871795186
"64165",128412,258371689
"64168",128417,9.68575477600098e+20
"64174",128424,117
"64178",128432,1
"64179",128433,167280683834
"64215",128502,162562734830
"64220",128509,279504060
"64254",128581,1
"64263",128600,1158139552290804736
"64268",128608,3221225472
"64286",128645,4779532410183
"64289",128653,6702
"64299",128675,11450531
"64311",128695,768336
"64312",128697,2097151
"64318",128705,6544720
"64335",128728,2.7822807178893e+20
"64360",128794,3
"64379",128831,15980133715657680896
"64386",128845,2.08861750668268e+21
"64388",128853,3895
"64406",128890,2260
"64411",128900,217
"64416",128913,8
"64417",128915,1
"64420",128918,117135
"64425",128927,381462539353767
"64441",128959,41
"64447",128971,3453475150919886336
"64456",128980,149
"64460",128986,31273826
"64462",128989,95
"64475",129014,253
"64482",129023,25048
"64488",129036,128840
"64499",129056,141116912308057
"64513",129084,795320159
"64515",129089,-3
"64537",129129,433
"64562",129175,3
"64577",129199,303
"64580",129203,13995753241
"64589",129216,352
"64600",129238,94150
"64604",129244,6
"64606",129246,16482304
"64623",129287,104
"64629",129298,33521664
"64633",129306,418
"64651",129338,115
"64656",129348,110
"64660",129355,2
"64679",129412,16645
"64694",129439,37
"64715",129474,70
"64737",129521,-28
"64743",129529,2214587520
"64755",129550,2586425327632441
"64761",129559,52
"64763",129562,7
"64784",129604,9
"64809",129642,459762
"64812",129650,132044815499520
"64829",129680,95
"64833",129685,722722
"64846",129708,4775
"64860",129736,146510
"64866",129747,6202
"64877",129767,95101984
"64894",129798,8714
"64898",129804,145166910196116
"64902",129809,32
"64903",129811,268435456
"64916",129831,262765886779943936
"64922",129841,1211
"64953",129910,63
"64957",129918,5984
"64964",129929,3301999647
"64967",129933,21450531825360
"64970",129937,3876
"64974",129947,362
"64976",129950,8767
"64984",129961,12910067712
"64988",129967,74
"64993",129972,230061051
"64997",129980,41140
"65004",129993,399
"65027",130049,127806567678
"65053",130107,5918716
"65074",130149,4364793695063
"65114",130227,1020513349133
"65121",130237,1429799526699
"65133",130268,88043969
"65140",130275,1523489
"65145",130283,6774574645796529152
"65150",130293,16850581551
"65154",130299,317440493
"65174",130342,455998772552
"65184",130356,69
"65186",130359,4129
"65198",130385,98232832
"65202",130390,83336339
"65208",130404,6
"65215",130417,3036038652273
"65220",130425,123899107696
"65230",130445,35
"65256",130495,37
"65262",130502,1471
"65265",130506,96
"65281",130538,139584105233
"65284",130543,1
"65287",130550,1706
"65299",130576,9
"65302",130580,2438
"65328",130636,1
"65338",130654,58205
"65340",130656,10565747
"65362",130716,12713
"65363",130717,11730936157061361664
"65390",130759,1.89821893089566e+20
"65397",130771,456
"65399",130779,353
"65401",130781,2147493102
"65410",130803,39618196941842677760
"65420",130824,27
"65421",130826,24400809980
"65432",130851,144
"65450",130885,6125
"65462",130907,45765225
"65474",130927,1
"65480",130938,107
"65503",131004,3e+17
"65504",131005,35340541
"65513",131039,57174629810176
"65527",131074,2920
"65532",131080,89084256837206
"65538",131091,43
"65541",131101,277776188320627488
"65543",131103,122298103125
"65561",131140,7
"65579",131169,29
"65589",131193,73602781
"65601",131216,1.40630844520677e+22
"65618",131241,9034502400
"65635",131271,9854895
"65644",131295,1010580540
"65656",131329,1141
"65676",131358,3572846569215
"65679",131364,4
"65680",131365,10729
"65685",131379,166771816996665664
"65687",131381,2348
"65695",131395,972866430709568
"65699",131410,2988
"65721",131455,2
"65723",131458,83
"65729",131469,1392
"65735",131482,2922589005
"65742",131493,2181001623
"65745",131496,1
"65749",131508,15840448094208
"65750",131514,16
"65754",131526,681708726543
"65762",131543,47
"65768",131553,81610435
"65798",131614,2249
"65817",131645,8
"65831",131669,111111298
"65849",131699,104
"65859",131729,1431
"65860",131730,43249855813
"65886",131777,94371657
"65888",131783,235220381269
"65922",131856,7006302246093750272
"65927",131863,2228
"65928",131864,56
"65941",131885,10
"65943",131887,-1
"65949",131897,357139678477481408
"65956",131912,157
"65972",131939,184893
"65985",131966,149340
"66059",132093,578
"66063",132101,400
"66065",132107,76145753455069069312
"66075",132126,150
"66078",132129,219
"66083",132136,451992
"66094",132155,100215904810
"66114",132193,34094041
"66117",132199,24
"66168",132304,343
"66191",132345,4517779918
"66219",132393,68
"66244",132441,1275
"66262",132490,765379824048327
"66269",132500,217
"66273",132505,716602502197270656
"66294",132545,143
"66330",132608,82
"66332",132613,5873145245930
"66333",132614,2348810240
"66334",132619,43
"66335",132623,28
"66339",132627,8457223721011
"66344",132638,505
"66349",132647,13
"66370",132693,89511103102442
"66371",132700,5
"66383",132723,9
"66389",132733,8913805255
"66390",132734,1786912535551
"66392",132736,775756835937500
"66400",132756,3460
"66416",132779,81
"66473",132894,1.42731723758708e+23
"66474",132898,40
"66513",132973,111
"66537",133015,4368
"66538",133019,145950389
"66544",133030,3087958512
"66552",133054,555
"66566",133075,108
"66570",133080,38
"66580",133100,2381
"66586",133110,312
"66588",133112,23584360724983496
"66595",133126,347384
"66605",133144,3
"66610",133150,548533447
"66617",133164,140274942894527280
"66620",133168,5064
"66627",133184,-384
"66637",133203,229146624
"66670",133266,4902
"66678",133280,189
"66692",133308,14025400
"66697",133327,3
"66702",133335,381
"66717",133368,153
"66720",133371,239
"66724",133377,1836311903
"66729",133394,1
"66734",133406,2.02674641330543e+23
"66760",133470,78197931824
"66767",133484,340796
"66777",133513,1072
"66778",133514,103612
"66781",133523,550525
"66786",133534,521
"66787",133535,1048576
"66791",133541,72821479
"66799",133556,313306466127053
"66813",133582,1242
"66827",133607,147533373973649
"66880",133709,24580185800219268
"66887",133723,184655188480
"66892",133733,52331319
"66895",133743,540656560537946752
"66896",133745,4
"66898",133749,2118969471
"66900",133752,2618545348864
"66913",133771,559
"66917",133776,1
"66929",133798,2
"66931",133801,42476802576392
"66932",133802,2
"66941",133822,417060391
"66955",133845,10
"66956",133848,215727639063526976
"66959",133855,15
"66960",133858,8553197751125
"66964",133866,43120
"66990",133929,10
"67005",133958,295
"67012",133976,63
"67015",133980,1.49023624405298e+23
"67029",134004,63
"67049",134044,954304
"67059",134071,4
"67066",134088,1001640259
"67069",134094,5865
"67077",134110,1280
"67079",134115,5
"67098",134157,1705
"67120",134197,104857600000
"67128",134211,304
"67129",134214,3413156131
"67135",134221,112873
"67141",134236,1
"67159",134265,29584
"67164",134279,58752492049
"67172",134296,110
"67180",134312,503756149957885440
"67193",134337,1
"67217",134395,11
"67226",134421,150094635295109568
"67237",134440,240
"67249",134466,2
"67256",134485,586146
"67276",134529,1058239676429
"67285",134554,32
"67286",134555,3
"67296",134578,64
"67298",134583,87011
"67313",134622,76
"67323",134640,1342
"67351",134691,505446265559840640
"67354",134694,30
"67365",134712,1.34354235803896e+22
"67382",134757,852
"67390",134771,1165021829664
"67405",134811,65
"67416",134832,34
"67456",134917,140962285
"67506",135011,358856
"67529",135054,442678728
"67553",135095,25646447377
"67573",135130,178420915
"67585",135150,2.62127985893788e+23
"67592",135160,41
"67593",135161,531441
"67598",135172,1
"67600",135175,5236139616899400
"67642",135260,692292618516
"67675",135338,135970
"67682",135351,181997601
"67683",135354,38
"67691",135374,5299426504447595520
"67693",135376,281474993487872
"67695",135379,661993687643
"67717",135428,7548436410
"67746",135480,1e+18
"67754",135494,414
"67767",135522,3.88543302972306e+22
"67771",135527,21359528
"67776",135536,1
"67795",135577,-2147483645
"67797",135582,9696960
"67799",135584,6778308875544
"67804",135592,36140
"67807",135596,651636810049438464
"67811",135605,280
"67812",135608,77
"67824",135626,668716032329
"67836",135643,1
"67863",135695,8
"67866",135700,4478216
"67870",135713,144
"67881",135742,6.17552771806492e+22
"67891",135762,256
"67906",135797,118114565295
"67953",135877,15
"67959",135894,411
"67969",135912,1179872096
"67971",135915,-774004377960
"67975",135922,381253030704
"67984",135939,22920
"67994",135960,209047479923369728
"68007",135999,132080236787517120
"68011",136007,90
"68022",136026,54
"68023",136030,3
"68024",136031,1
"68038",136056,262
"68042",136061,1004548165
"68061",136092,8
"68078",136124,152
"68085",136139,1
"68092",136155,484130068
"68093",136158,13
"68099",136168,43762
"68121",136218,111
"68133",136247,7168
"68137",136256,15900
"68139",136260,8589934591
"68146",136271,91914394
"68166",136320,432650132
"68170",136324,9
"68182",136344,27015
"68207",136413,7
"68227",136450,6558
"68231",136457,41
"68247",136502,81
"68261",136535,2.62127985893788e+23
"68262",136538,101010101010100992
"68284",136587,1691
"68290",136600,774966
"68320",136659,6
"68322",136664,349216
"68323",136665,117216
"68325",136670,1
"68332",136680,2846
"68363",136731,1
"68372",136752,3901585
"68380",136771,2
"68395",136805,71
"68401",136837,11
"68404",136843,3435973838
"68430",136896,10
"68433",136906,2448023844
"68438",136913,225141952945498688
"68464",136977,12754
"68482",137013,75
"68498",137037,3
"68513",137065,5581389996216
"68514",137066,954538564968
"68521",137080,28931
"68547",137146,145
"68548",137149,13738446168804038
"68561",137179,200
"68565",137189,1504916275200
"68573",137202,5049562729769
"68593",137243,583693140466941184
"68604",137265,87272125451010
"68606",137272,193949782284101
"68614",137286,525
"68628",137315,716602502197270656
"68638",137355,1
"68649",137381,53
"68654",137390,37734955544345526272
"68669",137424,102265020
"68671",137427,155
"68680",137445,44739242
"68697",137475,1795
"68704",137485,1
"68706",137488,8
"68711",137502,13
"68716",137511,39
"68717",137518,3.88543302972306e+22
"68738",137557,19
"68750",137590,-84
"68759",137608,11
"68767",137625,1
"68768",137628,6749433735297504
"68774",137640,8183322
"68778",137645,1.34354235803896e+22
"68781",137649,1457
"68782",137650,41
"68790",137664,308481
"68804",137690,46
"68806",137693,404308142849091200
"68810",137697,230
"68813",137702,1109436254
"68820",137715,1
"68828",137731,20930
"68829",137733,389625723579965
"68869",137812,735
"68878",137831,1e+18
"68879",137833,1e+17
"68910",137900,129627
"68918",137913,74
"68920",137917,300
"68933",137955,195001
"68936",137959,41502080416224768
"68949",137979,2175
"68957",137995,10
"68961",138007,11
"68988",138057,17
"69019",138115,6540989771354
"69021",138117,3
"69024",138123,1191370
"69048",138164,100130796836040464
"69071",138210,7
"69077",138222,13
"69088",138240,2.42222059270655e+22
"69095",138250,15
"69099",138257,273
"69111",138294,1322159893351
"69140",138353,68
"69152",138375,-426622
"69153",138379,3162
"69156",138384,1447516
"69161",138389,2
"69179",138418,979233536
"69198",138448,44023
"69215",138477,4416993
"69237",138522,41694947333590
"69267",138579,88
"69289",138616,22079
"69321",138676,12047
"69331",138690,11536
"69335",138697,143748766
"69336",138704,-1134903170
"69347",138726,850609632512
"69349",138734,551396758362865920
"69355",138743,1125035471
"69376",138783,3
"69380",138788,12235
"69403",138838,174
"69405",138845,1163219438
"69407",138848,317
"69432",138897,1.92e+08
"69440",138908,495
"69456",138934,128
"69464",138951,68
"69467",138955,7619251
"69489",138997,716602502197270656
"69496",139008,317810
"69502",139016,6
"69503",139022,5
"69507",139032,1
"69512",139040,36
"69526",139067,45
"69542",139092,417
"69548",139108,15980133715657680896
"69549",139109,995448
"69561",139131,2
"69580",139159,906220783314
"69590",139176,8397826
"69594",139190,130816831
"69599",139202,38031163398
"69619",139227,25058
"69624",139239,5329906892670
"69648",139292,11920928961514582
"69652",139296,4198
"69656",139305,2500
"69659",139309,2108795609294031
"69661",139311,12213
"69663",139318,701168961
"69684",139362,443072
"69686",139366,342014400
"69694",139380,11304491362025472
"69700",139395,4.44816117e+23
"69711",139414,136
"69715",139422,11700
"69721",139430,31300425
"69733",139453,144335401
"69737",139460,1
"69742",139470,44705999907666
"69744",139475,106
"69759",139503,183590725
"69766",139516,3
"69767",139518,53
"69775",139532,834519231
"69787",139562,2.92951012163242e+20
"69835",139659,9951684619105
"69850",139690,17686350588479
"69893",139773,51146680
"69901",139785,237114289098961920
"69911",139802,25193576136960
"69915",139814,3538129199495056384
"69936",139855,1144
"69939",139859,666666666666668
"69966",139920,149038
"69980",139941,222
"69982",139943,1
"69997",139966,1092126576027269888
"70041",140067,124
"70057",140096,197220
"70059",140101,48844187135084
"70060",140102,132919169
"70070",140123,207
"70071",140125,13
"70077",140135,93
"70079",140139,521034372399989440
"70082",140143,4
"70091",140159,1317530
"70093",140164,1048576
"70100",140180,252291984
"70102",140186,40
"70108",140198,9150878043258
"70112",140209,113
"70118",140222,3355443200
"70119",140223,1
"70128",140240,3093
"70131",140244,7155589680
"70148",140278,205
"70153",140291,-2093389539372120
"70163",140305,1324053522
"70169",140318,10
"70180",140346,60
"70182",140350,-7
"70184",140355,44791056
"70199",140392,10281375
"70205",140399,367877524885646400
"70232",140445,3048759455
"70259",140505,55041546
"70267",140526,92712
"70284",140564,135
"70302",140610,235340
"70316",140644,224929704767724768
"70340",140690,510
"70360",140740,126
"70371",140767,6058054
"70384",140792,116296719448
"70391",140802,5368709120
"70398",140817,167
"70399",140818,64
"70406",140835,2254202
"70411",140843,12667263834
"70446",140907,28319917295
"70531",141059,59
"70539",141082,95
"70550",141102,7778591025
"70551",141104,-12740
"70554",141115,2700
"70566",141132,91612726
"70572",141145,2363
"70578",141152,57
"70580",141158,77760
"70618",141231,1
"70662",141336,1
"70699",141410,166771816996665664
"70702",141414,110
"70712",141427,57
"70724",141450,2950
"70727",141453,4516
"70729",141457,17
"70739",141477,100155797
"70742",141483,1
"70772",141541,131
"70773",141545,83
"70782",141558,3918752
"70783",141561,279167724890
"70809",141613,15572
"70812",141619,635977131241
"70839",141662,3
"70848",141678,574
"70849",141679,1
"70866",141714,5022865
"70871",141722,2
"70898",141784,28814650755208776
"70900",141789,408
"70901",141791,3889371025
"70921",141825,17
"70928",141836,2451
"70935",141847,261
"70942",141861,1664025
"70950",141881,320568
"70964",141911,13257657264128
"70968",141917,3559
"70970",141927,105
